model,dataset,db_id,question_id,complexity,question,ground_truth_sql,generated_sql,gt_exec_success,pred_exec_success_pg,pred_exec_success_sqlite,is_correct,generation_time
TinyLlama,custom,custom,custom_32,Medium,What is the average price of products in each category?,"SELECT category, avg(price) FROM products GROUP BY category","SELECT category, AVG(price) AS avg_price
FROM products
GROUP BY category;",True,True,True,True,2.8141
TinyLlama,custom,custom,custom_33,Medium,List the total revenue generated from each customer city.,"SELECT T2.city, sum(T1.total_amount) FROM orders T1 JOIN customers T2 ON T1.customer_id = T2.customer_id GROUP BY T2.city","SELECT customers.city, SUM(orders.total_amount) AS total_revenue
FROM customers
JOIN orders ON customers.customer_id = orders.customer_id
JOIN order_items ON orders.order_id = order_items.order_id
GROUP BY customers.city;",True,True,True,False,2.8335
TinyLlama,custom,custom,custom_34,Medium,Find the total number of orders placed by User1 Test1.,SELECT count(*) FROM orders T1 JOIN customers T2 ON T1.customer_id = T2.customer_id WHERE T2.first_name = 'User1' AND T2.last_name = 'Test1',"SELECT COUNT(*) AS total_orders
FROM orders
JOIN order_items ON orders.order_id = order_items.order_id
JOIN products ON order_items.product_id = products.product_id
WHERE orders.customer_id = 'User1 Test1'
AND order_items.quantity > 0
AND order_items.product_id = products.product_id;",True,False,True,False,2.8891
TinyLlama,custom,custom,custom_35,Medium,Find the total number of orders placed by User1 Test1.,SELECT count(*) FROM orders T1 JOIN customers T2 ON T1.customer_id = T2.customer_id WHERE T2.first_name = 'User1' AND T2.last_name = 'Test1',"SELECT COUNT(*) AS total_orders
FROM orders
JOIN order_items ON orders.order_id = order_items.order_id
JOIN products ON order_items.product_id = products.product_id
WHERE orders.customer_id = 'User1 Test1'
AND order_items.quantity > 0
AND order_items.product_id = products.product_id;",True,False,True,False,2.8483
TinyLlama,custom,custom,custom_36,Medium,List the total revenue generated from each customer city.,"SELECT T2.city, sum(T1.total_amount) FROM orders T1 JOIN customers T2 ON T1.customer_id = T2.customer_id GROUP BY T2.city","SELECT customers.city, SUM(orders.total_amount) AS total_revenue
FROM customers
JOIN orders ON customers.customer_id = orders.customer_id
JOIN order_items ON orders.order_id = order_items.order_id
GROUP BY customers.city;",True,True,True,False,2.812
TinyLlama,custom,custom,custom_37,Medium,Find the total number of orders placed by User1 Test1.,SELECT count(*) FROM orders T1 JOIN customers T2 ON T1.customer_id = T2.customer_id WHERE T2.first_name = 'User1' AND T2.last_name = 'Test1',"SELECT COUNT(*) AS total_orders
FROM orders
JOIN order_items ON orders.order_id = order_items.order_id
JOIN products ON order_items.product_id = products.product_id
WHERE orders.customer_id = 'User1 Test1'
AND order_items.quantity > 0
AND order_items.product_id = products.product_id;",True,False,True,False,3.6341
TinyLlama,custom,custom,custom_38,Medium,List the total revenue generated from each customer city.,"SELECT T2.city, sum(T1.total_amount) FROM orders T1 JOIN customers T2 ON T1.customer_id = T2.customer_id GROUP BY T2.city","SELECT customers.city, SUM(orders.total_amount) AS total_revenue
FROM customers
JOIN orders ON customers.customer_id = orders.customer_id
JOIN order_items ON orders.order_id = order_items.order_id
GROUP BY customers.city;",True,True,True,False,2.8144
TinyLlama,custom,custom,custom_39,Medium,Find the total number of orders placed by User1 Test1.,SELECT count(*) FROM orders T1 JOIN customers T2 ON T1.customer_id = T2.customer_id WHERE T2.first_name = 'User1' AND T2.last_name = 'Test1',"SELECT COUNT(*) AS total_orders
FROM orders
JOIN order_items ON orders.order_id = order_items.order_id
JOIN products ON order_items.product_id = products.product_id
WHERE orders.customer_id = 'User1 Test1'
AND order_items.quantity > 0
AND order_items.product_id = products.product_id;",True,False,True,False,2.7784
TinyLlama,custom,custom,custom_40,Medium,List the total revenue generated from each customer city.,"SELECT T2.city, sum(T1.total_amount) FROM orders T1 JOIN customers T2 ON T1.customer_id = T2.customer_id GROUP BY T2.city","SELECT customers.city, SUM(orders.total_amount) AS total_revenue
FROM customers
JOIN orders ON customers.customer_id = orders.customer_id
JOIN order_items ON orders.order_id = order_items.order_id
GROUP BY customers.city;",True,True,True,False,3.2713
TinyLlama,custom,custom,custom_41,Medium,Find the total number of orders placed by User1 Test1.,SELECT count(*) FROM orders T1 JOIN customers T2 ON T1.customer_id = T2.customer_id WHERE T2.first_name = 'User1' AND T2.last_name = 'Test1',"SELECT COUNT(*) AS total_orders
FROM orders
JOIN order_items ON orders.order_id = order_items.order_id
JOIN products ON order_items.product_id = products.product_id
WHERE orders.customer_id = 'User1 Test1'
AND order_items.quantity > 0
AND order_items.product_id = products.product_id;",True,False,True,False,2.8159
TinyLlama,custom,custom,custom_42,Medium,List the total revenue generated from each customer city.,"SELECT T2.city, sum(T1.total_amount) FROM orders T1 JOIN customers T2 ON T1.customer_id = T2.customer_id GROUP BY T2.city","SELECT customers.city, SUM(orders.total_amount) AS total_revenue
FROM customers
JOIN orders ON customers.customer_id = orders.customer_id
JOIN order_items ON orders.order_id = order_items.order_id
GROUP BY customers.city;",True,True,True,False,3.0034
TinyLlama,custom,custom,custom_43,Medium,What is the average price of products in each category?,"SELECT category, avg(price) FROM products GROUP BY category","SELECT category, AVG(price) AS avg_price
FROM products
GROUP BY category;",True,True,True,True,3.5452
TinyLlama,custom,custom,custom_44,Medium,Find the total number of orders placed by User1 Test1.,SELECT count(*) FROM orders T1 JOIN customers T2 ON T1.customer_id = T2.customer_id WHERE T2.first_name = 'User1' AND T2.last_name = 'Test1',"SELECT COUNT(*) AS total_orders
FROM orders
JOIN order_items ON orders.order_id = order_items.order_id
JOIN products ON order_items.product_id = products.product_id
WHERE orders.customer_id = 'User1 Test1'
AND order_items.quantity > 0
AND order_items.product_id = products.product_id;",True,False,True,False,2.9281
TinyLlama,custom,custom,custom_45,Medium,Find the total number of orders placed by User1 Test1.,SELECT count(*) FROM orders T1 JOIN customers T2 ON T1.customer_id = T2.customer_id WHERE T2.first_name = 'User1' AND T2.last_name = 'Test1',"SELECT COUNT(*) AS total_orders
FROM orders
JOIN order_items ON orders.order_id = order_items.order_id
JOIN products ON order_items.product_id = products.product_id
WHERE orders.customer_id = 'User1 Test1'
AND order_items.quantity > 0
AND order_items.product_id = products.product_id;",True,False,True,False,2.8578
TinyLlama,custom,custom,custom_46,Medium,What is the average price of products in each category?,"SELECT category, avg(price) FROM products GROUP BY category","SELECT category, AVG(price) AS avg_price
FROM products
GROUP BY category;",True,True,True,True,2.8182
TinyLlama,custom,custom,custom_47,Medium,What is the average price of products in each category?,"SELECT category, avg(price) FROM products GROUP BY category","SELECT category, AVG(price) AS avg_price
FROM products
GROUP BY category;",True,True,True,True,2.8333
TinyLlama,custom,custom,custom_48,Medium,List the total revenue generated from each customer city.,"SELECT T2.city, sum(T1.total_amount) FROM orders T1 JOIN customers T2 ON T1.customer_id = T2.customer_id GROUP BY T2.city","SELECT customers.city, SUM(orders.total_amount) AS total_revenue
FROM customers
JOIN orders ON customers.customer_id = orders.customer_id
JOIN order_items ON orders.order_id = order_items.order_id
GROUP BY customers.city;",True,True,True,False,2.8021
TinyLlama,custom,custom,custom_49,Medium,What is the average price of products in each category?,"SELECT category, avg(price) FROM products GROUP BY category","SELECT category, AVG(price) AS avg_price
FROM products
GROUP BY category;",True,True,True,True,3.4506
TinyLlama,custom,custom,custom_50,Hard,Find the first name of customers who bought 'Product 1' but live in 'Paris'.,SELECT T1.first_name FROM customers T1 JOIN orders T2 ON T1.customer_id = T2.customer_id JOIN order_items T3 ON T2.order_id = T3.order_id JOIN products T4 ON T3.product_id = T4.product_id WHERE T4.product_name = 'Product 1' AND T1.city = 'Paris',"SELECT first_name
FROM customers
WHERE product_id = (SELECT product_id
                    FROM orders
                    WHERE status = 'Completed'
                    AND order_date BETWEEN '2021-01-01' AND '2021-12-31'
                    AND city = 'Paris'
                    ORDER BY order_date DESC
                    LIMIT 1);",True,False,False,False,3.0632
TinyLlama,custom,custom,custom_51,Hard,Which customers have bought 'Product 5'?,"SELECT DISTINCT T1.first_name, T1.last_name FROM customers T1 JOIN orders T2 ON T1.customer_id = T2.customer_id JOIN order_items T3 ON T2.order_id = T3.order_id JOIN products T4 ON T3.product_id = T4.product_id WHERE T4.product_name = 'Product 5'","SELECT customers.customer_id, customers.first_name, customers.last_name, products.product_name, products.category, products.price, orders.order_date, orders.status, orders.total_amount
FROM customers
JOIN products ON customers.customer_id = products.product_id
JOIN orders ON orders.customer_id = customers.customer_id
JOIN orders.order_items ON orders.order_",True,False,False,False,2.8892
TinyLlama,custom,custom,custom_52,Hard,Which customers have bought 'Product 1'?,"SELECT DISTINCT T1.first_name, T1.last_name FROM customers T1 JOIN orders T2 ON T1.customer_id = T2.customer_id JOIN order_items T3 ON T2.order_id = T3.order_id JOIN products T4 ON T3.product_id = T4.product_id WHERE T4.product_name = 'Product 1'","SELECT customers.customer_id, customers.first_name, customers.last_name, products.product_name, products.category, products.price, products.stock_quantity
FROM customers
JOIN products ON customers.customer_id = products.customer_id
WHERE products.product_name = 'Product 1';",True,False,False,False,3.2322
TinyLlama,custom,custom,custom_53,Hard,Which customers have bought 'Product 5'?,"SELECT DISTINCT T1.first_name, T1.last_name FROM customers T1 JOIN orders T2 ON T1.customer_id = T2.customer_id JOIN order_items T3 ON T2.order_id = T3.order_id JOIN products T4 ON T3.product_id = T4.product_id WHERE T4.product_name = 'Product 5'","SELECT customers.customer_id, customers.first_name, customers.last_name, products.product_name, products.category, products.price, orders.order_date, orders.status, orders.total_amount
FROM customers
JOIN products ON customers.customer_id = products.product_id
JOIN orders ON orders.customer_id = customers.customer_id
JOIN orders.order_items ON orders.order_",True,False,False,False,2.8093
TinyLlama,custom,custom,custom_54,Hard,List the total quantity of 'Product 5' ordered by customers in 'Tokyo'.,SELECT sum(T3.quantity) FROM customers T1 JOIN orders T2 ON T1.customer_id = T2.customer_id JOIN order_items T3 ON T2.order_id = T3.order_id JOIN products T4 ON T3.product_id = T4.product_id WHERE T4.product_name = 'Product 5' AND T1.city = 'Tokyo',"SELECT customers.customer_id, customers.first_name, customers.last_name, products.product_name, products.category, products.price, orders.order_date, orders.status, orders.total_amount
FROM customers
JOIN products ON customers.customer_id = products.customer_id
JOIN orders ON orders.customer_id = customers.customer_id
JOIN order_items ON orders.order_id =",True,False,False,False,3.5538
TinyLlama,custom,custom,custom_55,Hard,Find the first name of customers who bought 'Product 5' but live in 'New York'.,SELECT T1.first_name FROM customers T1 JOIN orders T2 ON T1.customer_id = T2.customer_id JOIN order_items T3 ON T2.order_id = T3.order_id JOIN products T4 ON T3.product_id = T4.product_id WHERE T4.product_name = 'Product 5' AND T1.city = 'New York',"SELECT first_name
FROM customers
WHERE product_id = 5
AND city = 'New York';",True,False,False,False,2.3947
TinyLlama,custom,custom,custom_56,Hard,List the total quantity of 'Product 5' ordered by customers in 'Paris'.,SELECT sum(T3.quantity) FROM customers T1 JOIN orders T2 ON T1.customer_id = T2.customer_id JOIN order_items T3 ON T2.order_id = T3.order_id JOIN products T4 ON T3.product_id = T4.product_id WHERE T4.product_name = 'Product 5' AND T1.city = 'Paris',"SELECT customers.customer_id, customers.first_name, customers.last_name, products.product_name, products.category, orders.order_date, orders.status, orders.total_amount
FROM customers
JOIN products ON customers.customer_id = products.customer_id
JOIN orders ON orders.customer_id = customers.customer_id
JOIN order_items ON orders.order_id = order_items.",True,False,False,False,3.3223
TinyLlama,custom,custom,custom_57,Hard,Which customers have bought 'Product 10'?,"SELECT DISTINCT T1.first_name, T1.last_name FROM customers T1 JOIN orders T2 ON T1.customer_id = T2.customer_id JOIN order_items T3 ON T2.order_id = T3.order_id JOIN products T4 ON T3.product_id = T4.product_id WHERE T4.product_name = 'Product 10'","SELECT customers.customer_id, customers.first_name, customers.last_name, products.product_name, products.category, products.price, orders.order_date, orders.status, orders.total_amount
FROM customers
JOIN products ON customers.customer_id = products.product_id
JOIN orders ON orders.customer_id = customers.customer_id
JOIN orders.order_items ON orders.order_",True,False,False,False,2.8081
TinyLlama,custom,custom,custom_58,Hard,Find the first name of customers who bought 'Product 5' but live in 'London'.,SELECT T1.first_name FROM customers T1 JOIN orders T2 ON T1.customer_id = T2.customer_id JOIN order_items T3 ON T2.order_id = T3.order_id JOIN products T4 ON T3.product_id = T4.product_id WHERE T4.product_name = 'Product 5' AND T1.city = 'London',"SELECT first_name
FROM customers
WHERE product_id = 5
AND city = 'London';",True,False,False,False,2.3449
TinyLlama,custom,custom,custom_59,Hard,Find the first name of customers who bought 'Product 1' but live in 'London'.,SELECT T1.first_name FROM customers T1 JOIN orders T2 ON T1.customer_id = T2.customer_id JOIN order_items T3 ON T2.order_id = T3.order_id JOIN products T4 ON T3.product_id = T4.product_id WHERE T4.product_name = 'Product 1' AND T1.city = 'London',"SELECT first_name
FROM customers
WHERE product_id = (SELECT product_id
                    FROM orders
                    WHERE status = 'Completed'
                    AND order_date BETWEEN '2021-01-01' AND '2021-12-31'
                    AND city = 'London'
                    ORDER BY order_date DESC
                    LIMIT 1);",True,False,False,False,2.8448
TinyLlama,custom,custom,custom_60,Hard,Find the first name of customers who bought 'Product 5' but live in 'Tokyo'.,SELECT T1.first_name FROM customers T1 JOIN orders T2 ON T1.customer_id = T2.customer_id JOIN order_items T3 ON T2.order_id = T3.order_id JOIN products T4 ON T3.product_id = T4.product_id WHERE T4.product_name = 'Product 5' AND T1.city = 'Tokyo',"SELECT first_name
FROM customers
WHERE product_id = 5
AND city = 'Tokyo';",True,False,False,False,2.7638
TinyLlama,custom,custom,custom_61,Hard,Which customers have bought 'Product 5'?,"SELECT DISTINCT T1.first_name, T1.last_name FROM customers T1 JOIN orders T2 ON T1.customer_id = T2.customer_id JOIN order_items T3 ON T2.order_id = T3.order_id JOIN products T4 ON T3.product_id = T4.product_id WHERE T4.product_name = 'Product 5'","SELECT customers.customer_id, customers.first_name, customers.last_name, products.product_name, products.category, products.price, orders.order_date, orders.status, orders.total_amount
FROM customers
JOIN products ON customers.customer_id = products.product_id
JOIN orders ON orders.customer_id = customers.customer_id
JOIN orders.order_items ON orders.order_",True,False,False,False,3.4641
TinyLlama,custom,custom,custom_62,Hard,Find the first name of customers who bought 'Product 10' but live in 'Paris'.,SELECT T1.first_name FROM customers T1 JOIN orders T2 ON T1.customer_id = T2.customer_id JOIN order_items T3 ON T2.order_id = T3.order_id JOIN products T4 ON T3.product_id = T4.product_id WHERE T4.product_name = 'Product 10' AND T1.city = 'Paris',"SELECT first_name
FROM customers
WHERE product_id = 10
AND city = 'Paris';",True,False,False,False,2.8067
TinyLlama,custom,custom,custom_63,Hard,Which customers have bought 'Product 5'?,"SELECT DISTINCT T1.first_name, T1.last_name FROM customers T1 JOIN orders T2 ON T1.customer_id = T2.customer_id JOIN order_items T3 ON T2.order_id = T3.order_id JOIN products T4 ON T3.product_id = T4.product_id WHERE T4.product_name = 'Product 5'","SELECT customers.customer_id, customers.first_name, customers.last_name, products.product_name, products.category, products.price, orders.order_date, orders.status, orders.total_amount
FROM customers
JOIN products ON customers.customer_id = products.product_id
JOIN orders ON orders.customer_id = customers.customer_id
JOIN orders.order_items ON orders.order_",True,False,False,False,3.5538
TinyLlama,custom,custom,custom_64,Hard,List the total quantity of 'Product 10' ordered by customers in 'Paris'.,SELECT sum(T3.quantity) FROM customers T1 JOIN orders T2 ON T1.customer_id = T2.customer_id JOIN order_items T3 ON T2.order_id = T3.order_id JOIN products T4 ON T3.product_id = T4.product_id WHERE T4.product_name = 'Product 10' AND T1.city = 'Paris',"SELECT customers.customer_id, customers.first_name, customers.last_name, products.product_name, products.category, products.price, orders.order_date, orders.status, orders.total_amount
FROM customers
JOIN products ON customers.customer_id = products.customer_id
JOIN orders ON orders.customer_id = customers.customer_id
JOIN order_items ON orders.order_id =",True,False,False,False,2.813
TinyLlama,custom,custom,custom_65,Hard,Find the first name of customers who bought 'Product 1' but live in 'Tokyo'.,SELECT T1.first_name FROM customers T1 JOIN orders T2 ON T1.customer_id = T2.customer_id JOIN order_items T3 ON T2.order_id = T3.order_id JOIN products T4 ON T3.product_id = T4.product_id WHERE T4.product_name = 'Product 1' AND T1.city = 'Tokyo',"SELECT first_name
FROM customers
WHERE product_id = (SELECT product_id
                    FROM orders
                    WHERE status = 'Completed'
                    AND order_date BETWEEN '2021-01-01' AND '2021-12-31'
                    AND city = 'Tokyo');",True,False,False,False,3.3294
TinyLlama,custom,custom,custom_66,Hard,Find the first name of customers who bought 'Product 1' but live in 'Paris'.,SELECT T1.first_name FROM customers T1 JOIN orders T2 ON T1.customer_id = T2.customer_id JOIN order_items T3 ON T2.order_id = T3.order_id JOIN products T4 ON T3.product_id = T4.product_id WHERE T4.product_name = 'Product 1' AND T1.city = 'Paris',"SELECT first_name
FROM customers
WHERE product_id = (SELECT product_id
                    FROM orders
                    WHERE status = 'Completed'
                    AND order_date BETWEEN '2021-01-01' AND '2021-12-31'
                    AND city = 'Paris'
                    ORDER BY order_date DESC
                    LIMIT 1);",True,False,False,False,2.8109
TinyLlama,custom,custom,custom_67,Hard,Which customers have bought 'Product 5'?,"SELECT DISTINCT T1.first_name, T1.last_name FROM customers T1 JOIN orders T2 ON T1.customer_id = T2.customer_id JOIN order_items T3 ON T2.order_id = T3.order_id JOIN products T4 ON T3.product_id = T4.product_id WHERE T4.product_name = 'Product 5'","SELECT customers.customer_id, customers.first_name, customers.last_name, products.product_name, products.category, products.price, orders.order_date, orders.status, orders.total_amount
FROM customers
JOIN products ON customers.customer_id = products.product_id
JOIN orders ON orders.customer_id = customers.customer_id
JOIN orders.order_items ON orders.order_",True,False,False,False,3.0091
TinyLlama,custom,custom,custom_68,Hard,List the total quantity of 'Product 1' ordered by customers in 'London'.,SELECT sum(T3.quantity) FROM customers T1 JOIN orders T2 ON T1.customer_id = T2.customer_id JOIN order_items T3 ON T2.order_id = T3.order_id JOIN products T4 ON T3.product_id = T4.product_id WHERE T4.product_name = 'Product 1' AND T1.city = 'London',"SELECT
  customers.customer_id,
  customers.first_name,
  customers.last_name,
  products.product_name,
  orders.order_date,
  orders.status,
  SUM(order_items.quantity) AS total_quantity
FROM customers
JOIN products ON customers.customer_id = products.customer_id
JOIN orders ON customers.customer_id = orders.customer_id",True,False,False,False,2.8507
TinyLlama,custom,custom,custom_69,Hard,Find the first name of customers who bought 'Product 1' but live in 'New York'.,SELECT T1.first_name FROM customers T1 JOIN orders T2 ON T1.customer_id = T2.customer_id JOIN order_items T3 ON T2.order_id = T3.order_id JOIN products T4 ON T3.product_id = T4.product_id WHERE T4.product_name = 'Product 1' AND T1.city = 'New York',"SELECT first_name
FROM customers
WHERE product_id = (SELECT product_id
                    FROM orders
                    WHERE status = 'Completed'
                    AND order_date BETWEEN '2021-01-01' AND '2021-12-31'
                    AND city = 'New York'
                    ORDER BY order_date DESC
                    LIMIT 1);",True,False,False,False,2.8033
TinyLlama,custom,custom,custom_70,Hard,Find the first name of customers who bought 'Product 5' but live in 'London'.,SELECT T1.first_name FROM customers T1 JOIN orders T2 ON T1.customer_id = T2.customer_id JOIN order_items T3 ON T2.order_id = T3.order_id JOIN products T4 ON T3.product_id = T4.product_id WHERE T4.product_name = 'Product 5' AND T1.city = 'London',"SELECT first_name
FROM customers
WHERE product_id = 5
AND city = 'London';",True,False,False,False,2.3573
TinyLlama,custom,custom,custom_71,Hard,Which customers have bought 'Product 1'?,"SELECT DISTINCT T1.first_name, T1.last_name FROM customers T1 JOIN orders T2 ON T1.customer_id = T2.customer_id JOIN order_items T3 ON T2.order_id = T3.order_id JOIN products T4 ON T3.product_id = T4.product_id WHERE T4.product_name = 'Product 1'","SELECT customers.customer_id, customers.first_name, customers.last_name, products.product_name, products.category, products.price, products.stock_quantity
FROM customers
JOIN products ON customers.customer_id = products.customer_id
WHERE products.product_name = 'Product 1';",True,False,False,False,2.891
